weather_description
80
80
80
80
80
80
80
50
50
50
50
50
1
1
1
1
10
10
20
20
20
40
10
10
50
80
80
40
10
10
50
20
20
40
20
20
20
10
10
20
20
20
20
10
10
20
40
40
40
50
50
40
10
10
1
1
1
1
1
1
1
1
10
10
20
20
20
20
10
10
20
20
40
40
40
40
20
20
1
20
20
10
20
20
1
1
1
10
20
20
20
20
20
10
10
10
10
10
20
20
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
10
20
20
40
40
40
40
20
10
1
1
1
1
1
1
1
1
1
1
10
10
10
20
20
20
40
20
40
40
40
40
20
40
40
50
50
1
1
1
1
1
1
1
10
10
10
10
10
10
20
10
20
1
20
40
1
1
1
1
1
1
1
1
1
1
1
10
1
10
1
10
10
20
20
20
20
1
20
20
10
1
1
1
1
1
1
1
1
1
1
1
1
1
10
20
40
50
10
10
40
10
10
40
10
10
1
1
1
1
1
1
1
1
1
1
10
10
10
20
40
40
40
40
40
50
50
1
20
1
1
1
10
1
10
10
40
40
40
40
40
40
40
40
40
40
50
50
50
50
50
50
40
40
50
50
50
50
50
50
20
10
1
10
20
20
1
1
10
10
40
40
20
20
20
20
10
1
1
1
1
1
1
1
50
10
10
50
20
20
50
80
80
80
80
80
80
80
80
50
20
20
50
50
50
40
50
50
40
10
10
50
10
10
40
10
10
40
10
10
50
50
50
50
10
10
50
80
80
50
10
10
50
20
20
50
10
10
20
20
10
10
20
20
20
20
20
40
10
10
40
50
40
40
40
50
50
50
50
50
50
50
50
20
20
20
10
10
20
20
20
40
20
20
50
20
20
50
80
80
20
80
80
1
1
20
40
50
50
50
40
40
40
50
50
50
10
10
50
10
10
50
50
50
50
50
50
50
10
10
10
1
20
10
40
40
1
10
20
40
1
1
1
1
1
1
1
1
1
1
1
10
10
10
10
20
10
10
40
40
40
20
20
10
10
10
1
1
1
1
10
10
1
10
10
1
1
1
1
20
20
40
40
40
40
40
40
40
40
40
20
10
1
1
1
20
20
10
10
20
20
10
40
40
10
20
20
20
40
1
1
1
10
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
20
20
40
40
10
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
10
20
40
40
40
20
20
40
50
50
20
50
50
1
50
50
1
50
50
1
50
50
40
50
50
50
50
50
50
10
10
50
10
10
50
20
20
50
20
20
80
80
80
80
80
80
80
80
80
50
80
80
80
80
80
80
80
20
50
10
10
50
10
10
50
50
40
40
40
40
40
50
50
50
80
80
50
20
20
50
20
20
50
10
10
50
50
50
40
40
40
40
20
40
40
40
40
40
10
10
50
80
80
40
50
50
40
80
80
20
50
50
20
20
20
20
40
40
40
40
50
50
10
10
50
50
50
40
20
20
20
1
1
1
1
1
1
1
10
1
50
50
1
10
10
40
50
50
50
40
50
40
20
20
10
1
1
1
1
1
1
10
10
20
20
20
20
20
40
40
50
50
40
20
20
40
40
40
20
20
20
10
10
1
10
20
20
20
20
20
40
40
20
40
40
40
40
40
50
40
40
40
20
20
10
10
10
1
1
1
1
10
10
20
20
20
40
40
50
50
50
50
50
50
10
10
40
40
50
50
50
50
50
50
50
50
20
20
40
10
10
20
20
20
40
20
20
20
20
20
1
10
10
1
1
1
1
20
20
10
20
20
20
20
20
40
50
50
50
80
80
50
50
50
50
20
20
40
20
20
40
50
50
20
50
50
10
50
50
10
50
50
20
50
50
20
20
20
1
1
1
1
1
10
1
1
1
1
20
20
50
20
20
40
20
20
1
10
10
10
20
20
20
10
10
20
10
10
40
10
10
40
20
20
20
50
50
10
95
95
20
10
10
50
50
50
50
10
10
50
50
50
50
50
50
50
80
80
50
80
80
50
80
80
50
80
80
50
80
80
50
80
80
50
50
50
50
50
50
50
10
10
50
80
80
50
50
50
40
40
50
40
40
20
1
1
1
1
1
1
1
10
20
20
20
20
50
50
50
40
10
10
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
1
10
20
40
20
20
1
20
20
10
10
10
10
20
20
20
20
20
1
20
20
1
20
20
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
10
10
40
50
50
50
10
10
50
50
50
50
20
20
40
40
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
20
20
20
20
20
20
20
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
20
20
40
40
20
20
50
80
80
50
80
80
50
80
80
40
20
20
40
10
10
40
80
80
40
80
80
40
80
80
20
80
80
20
10
10
20
10
10
20
20
40
40
40
40
40
50
50
50
20
20
50
20
20
50
40
40
50
50
50
50
80
80
50
80
80
50
80
80
50
80
80
50
50
40
40
10
10
20
20
20
50
20
20
20
10
10
20
40
50
40
10
10
40
20
20
40
20
40
40
10
10
20
20
20
50
10
10
50
10
10
50
50
50
50
50
50
50
50
50
50
10
10
50
80
80
50
10
10
50
10
10
50
50
50
50
10
10
50
50
40
40
10
10
20
50
50
40
50
50
20
50
50
1
1
1
1
1
1
1
1
1
1
50
50
50
40
50
40
50
50
50
40
1
10
1
1
1
1
1
1
1
1
1
1
1
1
40
40
40
40
40
20
20
40
20
10
10
40
10
10
1
1
1
1
1
1
1
1
1
1
1
40
50
50
50
10
10
10
50
50
50
80
80
80
50
50
50
50
10
10
1
20
20
1
10
10
1
1
1
1
20
20
40
10
10
40
20
20
40
50
50
50
50
50
1
50
50
40
50
50
40
20
20
40
50
50
50
90
90
50
20
20
40
50
50
50
50
50
50
50
50
50
50
50
50
50
50
40
50
50
10
20
20
20
20
20
40
50
20
1
1
1
20
20
20
40
20
20
40
20
40
40
10
10
20
20
20
1
20
20
40
20
20
20
20
20
20
20
20
1
1
1
10
10
10
1
1
20
20
20
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
10
1
10
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
20
20
20
20
20
40
40
10
10
40
10
10
40
10
10
40
10
10
50
50
50
50
50
50
50
20
20
50
0
0
80
0
0
50
50
50
50
50
50
50
20
20
40
40
40
40
50
50
50
50
50
40
20
20
20
20
1
10
1
1
1
1
1
1
1
1
1
1
1
1
20
40
50
50
50
50
50
50
50
20
20
50
10
10
50
50
50
50
50
50
50
20
20
50
20
20
40
20
20
40
10
10
1
1
1
1
1
1
1
1
10
1
1
1
1
1
1
1
1
1
1
1
1
1
1
20
20
20
40
20
10
10
20
10
10
20
10
10
20
40
50
50
10
10
10
10
10
1
1
1
1
1
1
1
1
20
40
10
10
20
20
20
10
10
20
20
10
10
10
1
1
1
40
20
20
20
1
1
10
10
1
1
1
1
10
10
20
10
10
50
50
50
40
50
